Id,Price
10720,161174.158544564
4253,299580.24058751663
10857,122194.54032210552
6254,189191.5050907809
14681,207418.18282380575
8080,115899.6902900884
8006,170872.33208192638
13135,185923.8258856166
4527,222938.5675302684
12688,210305.60621526232
15920,124636.05196363007
16786,124439.33269046909
16637,166153.09901547036
949,144376.061747513
10696,275921.5350721067
605,234424.55765531902
10819,209033.06543525244
9490,171200.7233364397
1813,207773.27766948342
15958,293805.77291484486
10873,347034.22128485277
14381,196458.2564242482
5745,131831.22244696363
286,305954.18393852597
14799,243465.47897508758
437,168161.11597284774
12172,79640.48551198292
8534,141495.58922400777
14463,371644.1394193921
13672,173419.64745547
6720,210369.7022336649
16057,207166.07877219544
2659,451307.74842847674
11649,159962.06728323273
4478,128974.84878870138
555,298727.672056414
4819,292482.7010586118
15188,279189.7952226959
16115,179594.99260094648
11427,109293.43666991814
15483,159958.01900208616
829,169849.30447160432
13576,273741.48999053106
13810,226225.20041321826
1052,142814.89711968438
10673,173416.84291035548
8525,335077.9668162919
13154,255487.45574402693
13856,159850.95511882438
5125,249861.6691897423
5551,257075.50227568002
14262,225264.05288207481
8872,142276.96212102866
10341,254939.1727773863
7231,168913.35689047616
10950,238073.28618914474
4031,153358.41232587493
13852,140866.9023371451
5886,273388.51847888954
859,421638.1066070816
9436,179117.4731262632
13638,302777.93450894934
15337,203116.6603852961
5506,242885.3400617658
13550,112691.85068546528
12630,156852.3597459785
6466,124681.56028580556
3282,158484.46525135377
4474,140677.8729145994
138,210422.1264533075
15490,204593.8225853035
11584,238021.0605260833
13309,147875.72252063267
8860,288803.5469073687
14037,196950.36195974122
1329,204306.46183538064
2198,473532.53046050307
1210,330378.8027088192
10076,181302.92794795916
6692,346520.96829408273
6074,121238.96346533352
13921,169500.31160748465
1646,289525.66885537875
11676,202627.53699398693
683,117214.91503857177
4839,129589.46849371027
12392,154471.5010182505
5206,187359.7402744254
9104,314800.5229631371
15554,190400.18415043713
1590,194369.1730166237
7894,296535.87233445107
9286,151304.1091161781
15364,318519.357242444
8260,242138.21873906848
5746,134305.4064633192
3357,331420.1251852167
4755,176416.22752809516
5896,138731.35885335616
16520,196986.14041597175
8880,240961.31855113152
9321,212930.82498159495
16463,149444.78184829428
4861,172439.84423130812
5687,232342.9982332944
2785,355253.8073564613
5571,243247.02331344507
11070,439103.40457784024
11577,217631.89266178352
3993,151395.23194725293
10908,256039.22037063143
3696,192326.18292606334
1755,159373.04143433864
4053,215062.35665237403
11954,263831.8687256405
15294,178125.1787827683
12452,224509.1161395845
2202,163160.8383125439
13564,206441.7255627999
5134,227067.0598446316
7447,127831.69368433309
5929,141420.95973851607
16714,176144.7278420433
13005,347662.54063524463
11740,201878.7451021797
3535,169480.06485516753
11837,246178.62396627924
7382,203545.72762850096
16709,226352.4744437359
5908,239865.68772262378
16333,188528.50991557766
14776,240522.57202671887
831,159488.27210276923
5944,187425.40035029885
1764,281973.97474911105
5782,162630.93163454323
7091,273176.2795964401
7871,183150.37468607732
10449,171260.3811875823
15137,128483.17004756628
2181,282114.2501946147
8667,327236.739592825
4207,241110.47799175887
3528,181884.38333936184
5611,129764.20334543296
5894,189160.6003235706
14255,167877.54361983173
16064,124245.12488604999
5076,215818.18027433715
3537,66188.04423346033
6369,125409.26252975958
1938,204320.6755158264
11844,204850.66798747153
7717,78755.4211414684
3800,387417.6281213593
6897,200900.23258793115
255,240429.0533732161
607,194530.47105509994
6368,298138.72874521423
15211,240913.94589903048
13229,170480.54243201928
6091,254938.1992618559
14260,205411.49676052268
15104,152849.89730239817
7378,79922.86058738378
12575,158800.04246396944
137,157002.30069436345
14572,211980.63862389105
12530,172626.9527433605
512,202448.58233477152
7251,306459.8749385057
4545,370353.53622282366
14928,470844.83141829097
3934,181563.7059751174
12097,360164.6032481279
10979,201582.44057181454
16455,256054.2080957272
4190,141254.00566673742
7577,274323.7046505153
11609,291303.8476343098
2346,217804.94964415437
7363,261156.7755298237
13535,177234.6479961717
9864,198455.30996339073
16645,373862.29929245723
2689,294974.1177170837
5994,125873.52226831566
14493,247175.3949941466
7391,201010.49558058422
13674,202018.00666767897
7137,255535.21235625286
5438,175965.35064633802
10693,244522.8901265271
9037,312322.0904212353
14329,279220.78011865186
11660,384299.1453693253
9734,191359.11592439676
12046,188047.6356676293
11704,258870.14936955454
7843,159348.00649566605
3499,163429.4355561222
16012,77808.99583710906
15759,329474.5602950188
10884,198059.53900476807
9115,101863.65491936737
4066,275742.8728658259
12745,195254.0716836956
9627,272392.7029598877
12977,243042.25558612918
7620,94265.95313795321
11955,168145.6264290508
271,248749.32182253414
16091,289228.3263707524
2193,399930.151357651
6190,176703.7048043451
7071,193727.48378508634
14320,109876.56897456007
15578,157026.84406115374
267,156570.64369126054
1930,210729.34003232865
7426,165068.13968453536
13890,184621.69057796008
4176,188384.7746364881
5453,179050.07711947302
5526,246702.9290379263
8780,254605.64632976477
10299,182736.92867487244
959,405279.72839237034
3458,141493.59952746204
5363,375400.63828217925
9281,163728.13986333547
8076,186313.29751004506
2492,273478.0458437853
4746,140513.79469111693
11380,222499.85245324334
10881,199567.8299223909
16392,211687.38880533213
8071,168771.743566514
16740,130000.94180519825
4846,225841.01835362642
5299,306512.4284157177
2046,256019.29924640965
11623,225852.02921195808
6539,140643.88798558025
12234,214645.79762645802
14240,172392.73667276773
3443,132634.72031154615
2127,205872.28525324873
11259,141811.00514558514
7889,124722.9850131124
16655,246779.74906401572
15790,135999.2790197338
3686,121340.87844594981
4392,157177.02141135308
3103,239281.71502203133
7047,189662.97319829618
13014,344496.9334513587
11269,398117.00114530005
4304,390745.17433683074
13513,192897.50499189927
12969,105846.48247480889
6966,195856.06585369763
8883,121730.65239271676
6064,198554.96066530165
12341,196647.08634268754
10107,286083.562312349
130,179061.1874095024
2406,318629.98486086214
6089,250756.93008289413
316,124956.54134165947
15812,249472.71433596217
7053,367702.00968597294
14691,322968.02439597726
11881,166957.45961917096
13503,193965.7784783245
9569,184276.89148594855
9846,303201.5186994205
14415,187840.2655002085
14873,190749.74164610312
11180,342560.14004252333
7256,190539.68265787853
3721,203344.1904515064
1211,213534.24058377446
14887,221589.21705771767
16220,325858.9737602932
15451,174862.4357051747
1602,221322.5917949011
8917,260693.5819831602
15595,117618.70158539264
15242,182058.5799017106
3957,258160.66129434726
14923,114543.5962284005
3087,165871.50757792772
12959,452349.6732414821
13631,157025.20392093412
12704,275731.39326660393
15197,177969.36110404925
12599,195979.10085260475
8761,198120.78232202158
13013,173660.20819923474
3464,198556.85173202775
2366,150207.1572649225
10845,172817.36261266234
8092,189623.2197581338
10528,208415.8973895428
7132,186479.61318392472
8958,173693.80227609226
7959,120943.35007846539
4847,211384.9370343817
1477,338338.9400005699
8264,349391.12590641004
10048,139158.68724245465
10492,266640.587641358
3859,370360.2417729038
8676,404869.8732011381
8146,242885.3400617658
1619,266536.26103639894
12609,104499.65450667797
11001,221138.63664998408
3644,211089.22867616193
8362,295680.3441264484
537,147069.12930436368
1298,139376.62204490084
1023,260606.36881616752
8659,223403.52803805997
11538,219994.63721734684
16036,171346.67149636723
2392,321539.4130706332
12099,311020.09290650283
12935,136988.76360263812
1050,140754.1815338514
3068,236471.00574717324
2083,160254.79467353327
7652,269506.4455544707
8696,227349.0883833577
11183,404503.1388832582
11386,166603.75591675204
10752,361862.76315342257
3371,290388.90096902254
4149,186774.37706392715
16775,183692.465651116
12187,168220.63728942833
14421,258482.36980522802
13693,202851.54506394375
6560,240189.45913340047
3497,191962.67838277866
3396,163586.91286769608
1223,213212.60558420184
14796,209815.98230300302
16190,244730.4832036042
6060,245958.31324067636
10111,188520.6276226459
10983,185096.53960285982
11228,194409.13558173674
13208,249181.65995423877
525,448070.4944175896
6923,168111.3522856966
6785,186486.44650653348
3731,236787.52916936166
16577,220527.9210417807
6518,200774.12593754576
6610,176091.88067454947
5509,133398.6168128165
9942,275957.9947964257
10148,243590.42701206554
5351,123348.76183632729
11029,122892.63179589779
6561,147363.08040176873
10056,156170.81714846933
13913,160312.96960623356
1906,166368.40912369578
5081,187011.11167789492
6341,313431.3516039482
1859,184304.30577021273
3336,220779.0382690812
14163,145980.10962254167
6204,304425.80690960534
13285,201934.82463886568
11492,217605.26494762313
14596,121905.97437992672
4696,387505.3694688947
4771,265066.6215697525
11296,135851.0576859889
5851,166551.2723124718
2850,213298.73202946538
10011,159584.55438327504
5988,173205.57899190346
2316,73164.20995158493
3211,179629.40727196904
13525,157837.01313243047
6383,136201.13126344993
1420,183891.81421213303
11748,239030.6553621866
4222,246930.16182942255
8363,267162.86748138856
4412,237971.57061964562
14384,155781.9078825434
9844,175919.90738268103
9315,209795.23413526552
11604,209692.2540105999
10644,246648.75514115274
12995,194331.42002954695
16615,350797.8482617165
1959,213439.65864907557
14562,191921.44578304284
11934,245527.72021625022
8494,181071.8808618302
4255,230390.3332834532
13000,181036.35856455835
2461,328844.9627830104
13661,208710.68571101228
2886,236306.60755311095
519,204320.3719904962
5440,188443.74569260626
10353,160435.3552947731
12305,186489.98568268915
2983,213814.98383337943
12032,198364.30432322784
743,279910.3004939897
8250,134696.32463532512
7890,170150.67692178127
4722,344705.5550604893
15358,190417.77993015127
4183,192005.35703276985
3970,301253.0760329521
303,206178.10358965135
2207,236371.19386006048
4022,169306.9636869725
1132,181053.52435626287
12278,176595.8407591704
9280,147280.2993653978
14940,410242.85674457694
6413,184315.51601835908
15213,343029.4957507113
9656,235247.22861686838
12036,270633.4501423662
3151,176663.9451443461
15530,169648.3971826789
13263,125070.68417320585
6750,174653.39306475484
11488,345097.27476760675
9532,171906.75449060244
8462,182247.4307034969
11494,352327.6647928195
10270,120427.38258261747
5476,111758.01797279732
12486,385234.5907600724
5501,108515.76324748225
15871,280149.587873415
14733,191455.08971931424
6103,227529.18670165024
7911,191890.8711914796
4359,271845.0582036565
9595,161398.17392579163
13851,273208.61160616233
7854,189994.94603371643
8684,183756.7243674519
15239,241023.09840203752
10012,195874.69703338447
14995,314982.4491663998
9791,175601.30662634425
5567,213496.68848712035
10883,186979.67836262847
25,169371.85209625895
939,170486.57757193843
9919,188496.75666722737
6321,248623.21167510285
16767,337119.9641823242
16464,103185.89656061033
3170,178307.90491499662
1522,123140.00956089832
5138,284196.2784841508
797,150641.47466414902
14586,80309.07189469221
2872,195647.8109649681
4259,220341.38521396968
16616,270694.8433309767
16512,172448.304754012
9663,206781.03538541406
245,206144.6079623973
16369,200693.55932995747
5254,408089.7577010902
8672,145072.94457514252
8004,232045.04977742664
3109,274085.30827555957
2588,295983.96343413723
8814,324931.5801342106
15888,158385.9981684591
14668,134791.97637879732
13432,389734.49182207877
7981,68101.28796241399
2048,225181.49627357104
1667,160899.52594109456
2349,116977.16599132553
6136,203878.55132034223
8166,181646.79549377508
1709,357505.0023032503
14649,166618.2805544175
9187,238008.4236257205
2927,178307.90491499662
10220,143436.54165708905
6331,313941.4067610817
7044,177244.57727803182
1736,132916.87380595604
1840,92474.75806286426
4852,212773.04749066787
13311,164171.138200725
3330,172320.68411827358
7004,290603.13120153523
12472,177340.00660733617
7664,176977.1246560236
16537,201361.89673616324
15032,409993.6503349524
5325,233735.74895427137
800,227788.7102863041
1438,152755.633167628
3953,155251.82866422887
7135,282144.87575644744
10371,107907.44481522421
709,150251.22960545472
4836,269354.5063366248
14709,217946.2926739216
2216,245052.4135158228
11948,257941.89338105108
5221,211648.88631022052
159,299552.8438544892
15775,174065.9559106021
4818,205721.93002245476
10222,235789.0022426321
9867,208043.99872502248
11763,372153.35010693636
511,173774.19909081902
9337,166335.1943940246
15529,270807.08680539345
9134,184995.1207561777
2759,133775.59197222107
1458,175367.33692271996
13261,205433.63697716818
11772,148137.79307677186
8107,243469.5828662669
13847,191802.98365273673
14414,366558.34813029965
12833,92732.3174361666
5282,299130.47563944646
13760,242113.3056575747
430,180867.61432842558
12580,176488.198832462
10985,347515.9181807465
14321,134795.5625765151
15960,360996.6905062396
4803,238704.0204757623
6741,158408.2123459605
4046,171389.33020243235
5060,243865.13699065408
9593,269693.39603414264
8088,238201.47153284829
13888,194611.5784034879
12065,247545.94846064382
13336,202883.14351437837
2449,179837.35294347722
7499,258473.15928178973
11082,145072.94457514252
211,121976.73319065619
11469,143331.25894808955
5452,126096.2445412434
7732,185365.04263031972
10080,194000.31883758178
15088,167464.20356730293
6112,201581.79660623477
7903,233329.90962981747
2249,189625.66447930914
79,175564.0373543079
13941,155008.28944620592
6693,209365.14130689844
1156,335593.9612496127
3877,175030.55661167108
2864,160778.20526767868
4519,125035.76916824467
4712,136771.5814213347
4642,188341.46924996225
4766,189947.67954790837
2429,246387.87622261173
12013,229761.24726121174
12309,212717.98818469213
5505,128974.84878870138
13711,170479.4397816524
10483,364992.548562027
1648,227961.85051940577
9391,208952.67930136804
699,185617.7898563538
7034,298394.8746447751
10415,333868.6450239868
839,209591.54628038767
7602,202850.40873787945
15682,238421.8116863318
16354,317480.7264314387
13686,177662.1999341612
5026,215877.73867108722
3081,258273.3340201319
5009,166654.5355567165
4173,326088.69414153363
3228,173162.69908233592
15482,284064.8816481005
5700,213270.7431056429
6252,192731.21026299114
8207,113419.67422493167
2984,145980.10962254167
3507,395063.8738684881
15950,85989.40636263635
13377,244626.71104667825
15594,180515.35427704017
11798,210547.50667305273
13493,180896.33583307025
4976,179615.16548519873
3771,193158.96443937984
1107,163079.39071175255
16171,332719.05880243867
15257,180949.81770433986
6221,201812.7351262527
4936,196825.5883763751
6343,183544.6292950018
16109,181223.87090606062
15352,226406.15437380882
9489,190539.68265787853
14029,217240.41221753057
4879,283682.78501202934
6828,151807.67487335668
11950,118325.85816925719
14964,158218.87158126908
9074,170989.57340460597
10514,224476.54547180445
10702,189167.753574634
3476,194020.51493490563
15469,308371.61453656957
5608,179153.02618617518
13446,435515.92700379126
1683,202749.29322487858
6759,113260.63683404558
186,240312.4239386871
7822,65609.94333197539
7017,296021.5923013708
1944,187666.12577083925
10515,243705.038764139
2824,241976.6667900946
3649,175594.3525870337
8228,216571.4377178366
6599,307109.53273146454
9165,180882.25196371795
12316,396940.095818796
11720,171136.60485958497
13943,173747.12562702206
15315,132096.62935831785
14812,282824.89138238213
4799,288146.7902630079
2600,273145.62075055984
5724,125749.54350290484
3033,320008.40844635555
2985,172135.93649683404
8885,163369.14477411343
12691,221758.4112332706
15079,168377.0387933888
14599,166833.30765804384
7681,239432.78421339652
5849,185242.32192155893
675,209421.63618369485
4343,164351.0742625892
3122,178917.4631901518
16602,205841.78987569586
2211,182653.8126076178
12965,153173.59859298068
11016,66260.25801684118
15756,161952.79521925535
16151,158172.47119327175
10746,128258.66007221748
14130,168334.11509359747
2231,181692.1427144472
12325,194409.13558173674
8949,286890.4587168705
2859,133075.44725014482
6797,239285.89130185958
5793,236002.34950143244
1000,287226.4034035062
7364,150817.96452911766
13802,245953.214670259
12755,290507.8167980606
10782,175857.0095611418
13169,121228.28287402148
9007,314307.6502291738
2118,193461.57822655322
14517,176681.72503164958
3001,172668.99532651034
11913,150171.08294415037
4030,238704.0204757623
5323,181453.91383900977
3572,150385.73194957906
10290,173904.26218737866
15321,260009.57621025655
12795,232960.07975609147
8845,269939.0685763228
14559,205465.9095470169
1435,274461.25743973406
6180,194417.4799682848
10590,188328.74508068408
3889,159680.89772785173
13160,207258.73076760428
15254,201581.79660623477
2436,160463.976073797
1770,240305.17538049672
912,326841.1848111418
12385,163973.9903074413
2188,178727.6639738411
13444,335388.706995436
11487,241720.94327074685
14836,301638.81429985963
4923,113008.88083055105
15779,125680.33972076209
8900,188681.7731118056
10932,182245.86162121038
6085,205769.22903904584
6762,119132.36987490553
1005,339918.86686408776
16552,178969.76993955154
13248,260172.52296808694
6580,178282.75410661395
10706,230221.9034213633
8539,170668.79883304652
10743,400751.1167592093
9243,121438.15087647534
10609,141079.5306772896
9638,260126.114243354
5399,252730.32880744842
1222,321218.86056673434
4124,204270.85844780694
2131,208380.015303555
12869,302269.77137434186
7899,143971.51769606126
3251,341141.61702457955
11088,210631.66868675116
14653,257249.01918750204
3010,244765.93855529028
12160,225377.37098589315
6288,263278.9646308009
14890,185830.22624131045
13437,198239.12709454843
2385,210753.02385061712
16650,186778.46768965566
10159,185566.41464168183
7940,254872.17702149524
12953,362189.9788095838
9803,325724.39661151526
14247,230395.06236203545
5251,145245.54707861904
14337,238028.49455002497
9967,176713.96517190587
4618,132265.95883165926
15378,402932.3948546708
8963,217909.9649028816
2472,199727.70187812485
8736,132162.14794435035
14823,124571.13502519476
8675,175907.9058823957
13596,139240.48531553993
16487,137679.08812013388
12629,223972.48205057514
11965,192430.1273365261
4136,329772.17262943153
13012,170668.79883304652
5309,201681.05484449657
517,345382.6624309961
9553,158990.69880604325
10120,111715.93273743188
5991,221733.70382726126
9862,174069.31655452543
9420,170326.34544980765
4968,230392.15618530332
11904,310354.2357864031
15824,164253.4198264714
9365,151282.58406174943
14879,180203.98547346957
8205,232872.89726878577
15184,146189.20217657535
1918,244127.3020310602
16013,239447.24517746607
9802,186930.90132417754
13752,261253.18237140155
16156,197446.2853720816
5194,109851.68942209902
2746,386924.9250282597
15982,238658.41936416167
5605,186418.08383565198
8288,263110.93713764544
5707,378116.9189450333
7933,181185.22780782747
8324,276542.70742594637
2506,164897.2777139121
12293,164276.2123767089
10551,167661.12764113332
5346,400944.2754030363
4197,248972.42786349205
3237,136366.7618691287
3390,314715.97082375834
9751,177229.25671682745
1391,249793.75589832643
1928,213033.10949216573
10992,242167.93322883235
6792,388677.35232255165
5663,184265.49047046242
13280,211455.32875004184
5218,76746.10025023708
16748,251893.81369000932
15835,200756.45840176626
14850,194501.95498821308
1359,182204.6307037506
7428,201772.45294830858
4201,96054.74933516275
13089,86484.71850788388
7182,168354.17148229684
1467,392750.0890098833
9829,224200.14417911042
4344,196056.4067662329
4129,152738.00665222883
1905,179611.2307387002
93,359329.81129804195
8320,199519.54158279457
12070,186860.92601895792
8290,200970.7565600017
11005,187085.17530719523
116,260986.49637097825
12275,308400.00223241566
12588,427109.8634478851
11378,165871.50757792772
10961,212094.17081099463
10251,226184.66621616523
1152,217893.47283286328
12167,185811.39946649314
11569,223935.61047553865
4141,346476.82320387923
7614,122752.33719189282
13805,126108.21980620794
14680,164293.68612821295
13543,366988.34123799583
6786,186357.09529304953
13529,195675.12195957403
9158,94198.265585314
5360,191559.6042176197
6098,247175.3949941466
11174,197677.5466801502
307,171427.3932265965
1892,180898.12488095457
6948,286083.562312349
2227,148136.5864284548
12790,261313.8681080315
3653,170865.00876055434
2912,221797.27738204852
16735,151571.9672718664
5446,185811.39946649314
8532,209653.099042624
10311,303432.7253631407
10051,192067.55860631424
918,158398.2160608615
2766,159862.37869030403
734,205066.97549479437
6882,348868.1480545083
15971,166483.38632746774
1735,309461.19291017344
442,187707.55448385084
7228,237329.25117247086
507,202677.13450315045
8461,268248.247584656
4514,284593.9305568027
4133,130699.5698733665
14803,177335.17671294019
14297,254324.48311618858
9924,257461.77730823788
13797,372708.76980191725
8497,248120.66081005285
8729,127736.38332990913
16046,165315.41567799833
15087,185048.354988794
2874,175881.77629166303
7415,206398.6863011908
13893,179944.43384337213
12611,137956.12712997047
7779,242885.3400617658
8221,193338.9979241129
7790,155925.33564111576
12728,355616.4351163791
3372,168216.33708839412
12845,178254.19146524335
13107,270609.26360429154
2475,239850.06461310555
5820,159913.4771016637
14505,99153.0796777265
382,171899.90394562998
1339,170064.49065015078
4940,207182.34029704536
1481,69370.65538436903
9025,304837.6038912189
14636,166605.00257868762
10668,136431.30927950953
2025,209558.9850807219
2910,154627.92721356094
5836,199475.6516055618
3444,138893.2827942222
11165,207528.87861056507
16000,174631.53576701335
5281,397216.07200628275
15350,284292.4879180308
7321,203535.65278984915
2863,259798.28594543246
3563,171598.0002444244
5094,238702.3123329193
1027,238753.65185136354
7953,281921.00903456705
1788,210479.59148722023
11061,175706.3266569045
1839,331285.5055579257
7766,186074.06136179104
2250,228502.53009294652
14701,145980.10962254167
13149,256900.1842710317
14040,201225.78233835692
13370,260645.4945757694
9312,399915.7425464327
10493,168360.6442068808
11985,208739.7475214045
2698,207203.44184526682
4659,165138.8591931973
3002,153224.30488196271
4795,212886.27399015502
3986,130334.69638892873
1753,375551.5788445601
6681,198834.38375361744
14801,194390.0365925733
14252,275507.9391942829
5017,162593.0045197698
12267,245685.85773334678
10681,172804.02645502932
10800,165511.79231666276
13910,149846.84940278792
355,207207.74285352422
12255,163530.65573301315
10435,208440.0923073063
13840,254403.9613854078
7656,364328.4066141199
1659,185701.2811739893
2333,156004.14282879521
4580,318024.280750926
12699,68278.90248015548
9974,152281.24370045573
14083,272279.2991502608
15347,297102.2028973853
1473,284924.58874552796
4984,235659.5993182007
9203,180974.08305476047
5806,172082.25664094582
5590,182785.65201452037
4509,276408.7954226444
763,224988.44607578742
3067,293151.9168172466
1143,285476.7399384687
15403,207381.87704182506
10793,222491.917503225
4849,70088.1215241374
10717,194163.62547277013
5430,172322.30590743863
5874,385047.84886269504
11286,198364.30432322784
4407,125445.1794391214
11998,230222.11073559333
1131,243689.68292799583
11920,308172.07942579297
12404,323581.40954150213
6552,192314.31395404637
8459,188443.74569260626
4704,215672.78549013226
13883,191734.75391636902
13830,174287.21162144694
13273,234559.4392766481
11323,152172.86974454345
13257,123353.7217813669
15846,157165.9382920181
9132,283645.37988908356
2909,65095.7283499544
15927,179110.0593597519
16500,269234.6659669924
15974,173341.12950056192
1278,182066.72403234913
2893,207820.41857321232
16128,185626.13490627165
12794,231735.17233304723
1341,331846.7129380525
9219,253920.42142996716
2982,171111.97671309387
3113,163764.15719583104
14358,176584.14326435287
295,174055.367853184
732,277320.8962116045
14926,170668.79883304652
9155,381411.4001905099
2045,185181.72260568474
3879,249519.2078268444
5361,322510.7201911177
9750,349423.42826521525
1711,202448.58233477152
13269,169414.11616424986
7020,173429.34922214577
832,164254.69865612662
4009,195618.86620940294
5184,259284.26025986974
13844,176980.2800548161
12471,266075.9142447332
1294,219330.62652229983
6058,252861.1165382985
15614,139074.14708752208
7214,254341.24778180502
9841,228962.60742606543
4639,206875.08299909224
5018,171864.74555597472
1139,185571.07277931037
2896,114488.61879492893
7987,187962.58029406276
13272,252166.60436307944
13454,170579.50572463943
14287,155925.33564111576
414,351872.50864496717
1524,114429.23296616966
5818,128588.49563494956
973,178828.94725553083
2888,252950.92137280965
6269,363430.05467092944
7343,180611.08929043452
14834,165761.4143853448
10672,316519.13549742795
2595,221242.75511947635
12843,176849.21117596858
8973,135861.21543477845
13539,381251.20554448536
12351,135135.28240364368
12322,172285.85746425748
13659,484319.3747918903
14758,145072.94457514252
14157,201581.79660623477
9874,102362.8478029163
11513,129790.30539428332
5034,184165.4987550279
6779,261772.0026444542
8009,279257.0331744134
891,274444.4677471201
6663,195294.0600687261
11506,232948.0598639002
4740,263440.1766010995
9254,326638.1069333478
2609,200136.8887053704
13601,130139.89966973466
3862,201581.79660623477
16490,244599.81786948323
8819,207339.7564900895
6836,184873.487805189
16232,185980.47758692884
15988,132829.74007537108
6009,205199.7247011103
15339,168870.60594998344
2953,132980.95997074404
8340,194770.19105223613
8723,221042.43741405866
6760,200805.22820736814
7960,138129.66364090636
13358,336869.3149217329
2009,71714.18920887687
9977,220356.47879854788
12445,289509.9426282635
11130,302162.2256638927
9205,352550.9859871636
9078,239587.26285296373
8317,166441.38796292493
13108,238624.175472815
15196,197426.92038275086
12406,144282.21630918
5946,127160.25339909975
5538,192325.31241939787
16264,239627.072589648
3752,220494.9826675106
13995,179633.71981110208
181,251222.30797938516
13304,192804.783411513
4262,226247.81165776297
11552,226216.75699790625
817,395641.3221323976
1198,203343.53079644157
16535,66680.73797857255
450,169909.51234017877
13207,181572.62671705007
1551,197962.4779201199
250,217570.51544259096
11528,172728.72859525957
16350,159412.92540424064
4573,137118.90776657022
7990,384319.9982097274
2372,203126.09796603917
193,202680.11272839483
8713,223444.97613448423
7617,308277.73727424885
1215,140381.05317406676
3107,191113.68794021875
8756,132162.14794435035
15942,141842.80346270054
7540,256918.1574831257
14629,148223.86527549778
8109,199401.02448122815
10816,380414.3184654546
10205,358692.49883568817
4462,202449.0599628307
9908,178187.49522954912
11376,202042.56481357283
16108,215204.22313763417
13832,151616.5000920201
3744,220221.19409900685
15265,147193.46072408798
5422,373951.09034335375
2941,190476.7083168289
15866,168509.5376030396
15172,356449.81963512674
15904,200105.90542605473
5679,245806.88363213209
5825,243272.1872870428
3958,332484.40096778824
8591,253394.53300935967
1475,299368.7526918066
2397,251123.76980292302
12419,232855.88008939012
7533,169176.52809335335
10339,238575.0765585588
8760,169640.40196929342
13040,130337.58464975741
5620,159447.62925589376
4840,169684.24451876938
10464,170662.3716535283
7543,187920.6167015138
1320,109523.84425348887
2272,159423.7394240414
6550,123061.22026512548
4518,267184.134836817
2340,221564.6410501989
1484,179294.8133481837
1233,175266.3977085838
12897,246559.88709352104
15344,183159.7459084631
7061,200248.32611710406
13807,247550.54652284022
487,177254.74866049172
12297,165289.46150116503
13452,201784.3646685089
5624,158747.53274017875
4483,129244.94899061814
265,176479.9490258567
503,188013.67458416196
8919,241330.98667830342
3102,130638.18075138336
5190,351006.13219403505
7699,189021.97428210833
15080,228684.46273066787
2439,275265.79953452473
4387,227267.25309015135
7427,158796.60837975834
16056,182914.2661449593
14546,293705.6654983439
12353,187237.7015703947
6991,278769.04999573005
18,235694.6751799678
459,293096.8713438184
433,240893.81117131334
12001,325943.2789307784
4428,123353.7217813669
2650,147668.8378220852
5652,133417.94036385475
9455,390926.3683473556
469,263097.815464769
14997,177137.79224428127
624,160589.73111859235
798,252607.01168185732
12317,154499.1260498178
9011,177070.06509697266
2923,400832.47746839677
7130,151364.54540367686
1616,130033.90531320745
134,235662.63024077326
7463,357224.3415553736
15732,350937.2417852391
3275,240669.49877749
6621,207402.34421442528
10570,195588.44588576886
6105,169811.08495962966
6858,247322.6021659566
1929,253979.64347123654
14583,128974.84878870138
354,200501.61041263942
6378,151059.40517824967
13192,72269.10024003388
3602,376305.93136034213
9148,258173.24065499025
5459,249296.14013099097
12800,209919.0418746323
11077,218243.8207973669
7301,363455.06217868096
10775,334844.5879921672
15009,161490.24401723233
8770,284389.8294729017
9996,286519.36745465815
6810,166090.28205105645
11364,230656.02207512147
7252,126581.80294780924
5910,244140.95507779563
13187,242499.04712520816
14678,184877.53971687675
426,187120.59189871434
4099,187127.35738740768
13496,190692.55732341684
8005,205996.70793273512
9467,284892.8236851477
6732,164293.68612821295
11617,159172.40436870436
5439,209917.86972519732
14195,149892.4118493814
10131,267649.12965171237
12788,137763.92093766815
13988,403573.2028917104
12153,244629.11205820864
6270,247663.34533046922
10988,165710.71715228792
8,333420.9979324723
146,242286.27857204434
3764,416702.0126426682
5118,391377.3017582922
11023,179847.20047546827
2951,169778.55946249096
10101,171788.8950995864
4729,240501.4569690311
8148,196249.7572654685
15305,355170.79164186434
8325,175098.86692731158
1935,365236.5918783434
2839,160454.89223149847
1845,158065.64661820602
2842,198898.49372675418
14019,192023.5018283404
11188,237030.1902796493
15199,149615.08508203964
12563,159707.61953984862
5231,323974.69874979777
7555,188732.76212005637
10436,207549.30750666422
14610,309806.05212029273
5912,238392.1278749221
12443,222387.88976081987
15918,106907.94941653819
11051,320690.93759969226
2714,292887.2131384707
10766,244590.95556509684
15508,178151.58531037302
12118,301895.27304291906
9160,186048.3635719329
12019,173135.05906297217
12062,262867.70892395085
9176,311432.4999066578
6135,282548.19126809016
6563,153985.20298584618
5962,148587.64905841753
5783,330990.1869077663
2580,175269.85545745763
802,241163.91185980383
956,286903.1473914115
8690,183685.6916139742
1228,185415.96271556773
15046,269905.634355675
5603,266610.827565101
5199,158462.3404818578
3842,181217.6873672657
7671,344070.0432419198
5214,103819.2958549176
4381,382601.5131800763
4620,195856.06585369763
6289,285886.7893953203
